Station_Id_C,Lat,Lon,Alti,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
58601,28.7167,115.35,80.4,32.3,23.8,61,0.0,67,4.0,47.4
58547,29.0403,119.1947,66.2,34.5,23.2,52,0.0,69,1.4,52.7
59127,24.4333,117.8333,32.1,27.6,22.8,75,0.0,278,1.5,26.0
59317,22.9836,116.3014,42.0,29.8,26.9,85,0.0,246,3.5,30.5
59107,24.1142,115.2758,179.6,27.6,24.4,83,1.0,307,2.8,27.6
56992,23.4403,104.6833,1507.5,25.3,18.5,66,0.0,73,1.6,29.6
56985,23.4444,103.3278,1313.6,20.5,17.3,82,0.0,172,1.9,26.4
57882,26.7947,113.5478,136.2,28.8,19.7,58,0.0,314,4.5,26.9
57789,27.1333,113.95,194.5,27.6,21.2,68,0.0,354,1.5,27.9
58818,26.2333,116.6333,358.9,29.1,22.6,68,0.0,298,4.7,36.1
59025,24.5333,107.3833,248.8,36.1,17.8,34,0.0,247,2.5,48.7
58921,25.9458,117.3678,257.8,30.5,20.7,56,0.0,28,1.7,38.2
57813,26.58,106.4692,1300.1,20.1,16.7,81,0.0,999017,0.0,19.3
59658,21.1547,110.3022,53.4,26.4,24.6,90,0.0,48,0.9,27.6
57511,29.85,106.45,240.8,27.1,21.2,70,0.0,309,3.5,27.2
57786,27.6333,113.85,117.5,33.9,21.3,48,0.0,338,4.9,58.4
58734,27.3333,118.1167,196.9,30.1,23.3,67,0.0,239,1.4,40.2
57732,28.0114,108.3983,521.5,23.1,20.2,84,0.0,999017,0.0,26.1
57573,29.8753,112.9044,26.2,25.6,24.2,92,0.0,272,1.7,25.0
57822,26.9,107.9,825.0,24.4,18.6,70,0.0,199,0.9,30.7
58626,28.3167,117.2333,60.8,26.0,24.4,91,0.0,257,3.4,25.5
56987,22.7833,103.2333,1260.0,23.1,18.6,76,0.0,329,1.2,22.4
58936,25.3667,118.7,77.7,28.1,24.1,79,0.0,275,2.6,26.3
57900,25.8333,105.2167,1552.7001,25.1,19.5,71,0.0,31,1.8,39.4
57502,29.7108,105.6931,541.0,28.4,19.9,60,0.0,45,2.4,44.1
59954,18.55,110.0333,35.2,32.0,25.8,70,0.0,124,3.1,35.4
59644,21.45,109.1333,12.8,30.2,26.1,79,0.0,128,3.4,28.7
56384,29.595,103.5906,423.5,23.8,21.9,89,0.0,999017,0.0,24.3
57899,26.8167,114.8833,103.4,32.8,23.7,59,0.0,25,4.5,50.1
59218,23.1,106.45,724.7,20.7,19.9,95,0.0,317,0.9,20.6
59446,22.4167,109.3,66.6,28.2,24.6,81,0.0,96,1.4,28.9
57837,26.4,108.0667,839.0,17.9,16.9,94,0.0,349,2.0,18.4
59481,22.9619,113.3628,66.6,27.6,24.6,84,0.0,284,2.2,26.4
58911,25.85,116.3667,310.0,27.7,24.3,82,0.0,40,1.8,27.5
59059,24.1833,110.8,105.8,30.5,23.2,65,0.0,51,2.0,44.7
57792,27.8167,114.6833,93.7,29.6,24.0,72,0.0,307,4.9,37.0
57793,27.7833,114.3667,131.3,33.7,21.8,50,0.0,34,1.0,62.3
58619,27.9,116.2667,73.7,26.8,26.1,96,0.0,253,0.4,25.9
59082,24.6667,113.6,121.3,35.4,22.0,46,0.0,328,5.0,51.9
59081,24.7844,113.2867,131.1,35.4,21.6,45,0.0,296,4.6,41.5
57773,27.8756,112.8275,63.8,28.5,21.8,67,0.0,14,1.9,29.7
56586,27.3517,103.7189,1949.5,22.4,17.8,75,0.0,13,2.5,24.1
58627,28.3167,117.05,55.8,32.5,24.3,62,0.0,353,2.5,53.9
59082,24.6667,113.6,121.3,26.0,24.4,91,0.0,143,2.4,26.9
57596,29.6347,114.2053,751.6,22.6,19.4,82,0.0,315,2.4,23.0
58648,28.0,119.6333,246.8,23.2,22.4,95,0.0,42,2.4,23.7
57511,29.85,106.45,240.8,31.6,21.2,54,0.0,278,3.8,37.9
57649,28.2381,109.6819,254.6,29.6,22.3,65,0.0,127,2.0,31.5
58569,29.2,121.95,128.4,29.5,23.0,68,0.0,355,14.8,34.6
57605,28.0333,105.8167,537.7,25.8,20.4,72,0.0,235,2.0,25.8
58633,29.0,118.9,82.4,26.3,24.2,88,0.0,232,3.6,27.1
58605,28.4167,115.3833,46.8,29.3,23.7,72,0.0,33,1.7,29.6
56863,24.9236,102.4972,1893.4,14.7,14.7,100,0.0,17,1.3,18.1
57609,28.5631,105.7122,354.6,31.1,20.7,54,0.0,11,5.3,43.5
57859,26.0333,110.6333,408.4,20.1,19.4,96,0.0,176,1.5,19.9
59663,21.8453,111.9783,90.3,30.7,26.6,79,0.0,322,2.9,37.1
59635,21.6667,108.4,49.3,28.4,26.0,87,0.0,242,1.8,27.2
56880,24.8922,103.1356,1639.5,26.9,14.0,45,0.0,162,1.9,28.8
59064,24.5,111.3,168.0,33.4,21.9,51,0.0,337,4.0,53.1
58760,27.8342,121.1503,68.6,33.6,22.7,53,0.0,345,5.6,39.9
59431,22.7833,108.55,152.0,34.9,21.9,47,0.0,14,5.9,57.0
57512,29.9667,106.2667,364.5,23.5,22.3,93,0.0,225,3.5,23.8
59238,23.25,108.8333,127.7,29.0,23.2,71,0.0,321,3.4,38.2
57767,27.1264,111.0064,308.4,24.9,21.6,82,0.0,11,1.5,24.1
59097,24.0408,114.2139,269.3,23.8,23.7,100,0.0,170,1.4,24.7
59313,23.6794,116.9861,44.7,33.0,26.5,69,0.0,232,4.3,43.1
57883,26.75,114.2833,253.0,31.1,23.0,62,0.0,96,1.3,40.2
59015,24.3833,106.5333,544.6,33.6,15.6,34,0.0,104,2.8,45.0
58938,25.2747,119.105,65.3,30.3,23.7,68,0.0,191,1.5,30.3
58911,25.85,116.3667,310.0,28.6,23.7,75,0.0,317,2.3,28.6
57565,29.6675,111.7258,38.1,32.8,20.7,49,0.0,12,3.1,43.4
58531,29.7167,118.2833,142.7,30.0,24.4,72,0.0,253,2.2,44.1
59429,22.1833,108.0167,216.0,24.6,23.4,93,0.0,248,1.9,25.3
59061,24.8167,111.2667,193.1,33.7,20.1,45,0.0,307,5.0,51.0
57840,26.9,109.2,401.4,26.3,19.2,65,0.0,220,1.5,27.4
58934,25.3328,118.2722,183.8,36.6,21.2,41,0.0,357,2.4,40.8
57522,29.7333,107.2667,372.8,27.8,20.4,64,0.0,177,1.7,45.0
56863,24.9236,102.4972,1893.4,24.8,13.7,50,0.0,252,2.2,51.6
56492,28.7689,104.6053,502.8,23.4,23.4,100,0.1,293,4.9,22.9
59055,24.5,110.4,165.7,31.3,22.0,58,0.0,332,1.9,48.7
59417,22.3333,106.85,128.8,28.9,24.0,75,0.0,176,0.7,29.1
58744,27.455,119.5022,845.2,24.4,18.8,71,0.0,307,1.2,21.5
58523,29.9333,117.9333,227.5,29.6,23.5,70,0.0,149,1.4,38.3
59122,24.6167,117.75,43.0,26.8,26.6,99,0.0,215,1.6,26.0
56578,27.0667,102.75,993.6,30.4,20.0,54,0.0,236,1.9,34.4
59855,19.2089,110.4819,23.3,25.8,24.8,94,0.0,258,0.7,26.1
59318,23.2581,116.5886,6.7,30.0,24.8,74,0.0,283,2.6,35.9
59470,22.7019,112.2083,57.6,25.7,25.5,99,0.0,343,2.0,25.8
57965,25.5336,111.5961,192.2,25.4,20.6,75,0.0,2,1.2,25.0
59254,23.3333,110.0333,130.3,28.0,23.4,76,0.0,349,8.3,28.9
58635,28.45,118.2,150.0,28.2,23.8,77,0.0,257,2.1,36.0
57604,28.7872,105.3928,368.8,24.5,21.4,83,0.0,266,1.8,24.9
56898,24.1836,102.4075,1600.0,21.1,15.0,68,0.0,250,1.1,31.7
56592,28.4406,104.5036,378.1,30.5,21.6,59,0.0,25,4.0,38.9
59427,22.1167,107.0333,168.4,29.4,23.1,69,0.0,252,2.0,28.4
57662,29.1169,111.6764,150.6,25.5,19.4,69,0.0,332,3.6,26.2
56688,26.1019,103.1669,1263.8,24.3,15.8,59,0.0,90,2.1,24.5
59072,24.8108,112.3708,131.7,23.5,22.8,96,0.0,310,0.6,26.5
58534,29.7894,118.1803,170.2,26.9,24.0,84,0.0,253,1.5,37.8
57908,25.1167,105.4833,1394.5,24.8,17.5,64,0.0,110,1.2,26.3
58822,26.8333,116.85,342.3,24.9,22.8,88,0.0,264,1.9,24.5
56598,27.0919,104.69,1629.6,26.8,16.1,52,0.0,358,3.1,47.9
58648,28.0,119.6333,246.8,32.4,20.3,49,0.0,25,4.1,46.3
57956,25.4281,110.3397,191.0,32.6,20.8,50,0.0,51,5.5,39.2
56880,24.8922,103.1356,1639.5,19.8,15.2,75,0.0,356,1.0,18.6
58531,29.7167,118.2833,142.7,27.4,23.2,78,0.4,278,1.4,31.3
56978,23.0,102.4167,1642.8,16.0,15.4,96,0.0,999017,0.0,13.6
57564,29.4317,111.0878,174.1,24.4,19.5,74,0.0,341,1.9,25.1
57965,25.5336,111.5961,192.2,30.2,20.2,55,0.0,326,2.8,29.7
57942,25.8,110.0,268.0,34.1,20.5,45,0.0,20,3.2,58.8
59842,19.9,109.6833,31.7,28.2,26.4,90,0.0,131,1.3,29.5
57761,27.75,111.3,211.9,25.7,23.7,89,0.0,284,1.5,26.1
59427,22.1167,107.0333,168.4,27.2,23.4,80,0.0,255,1.4,26.7
56992,23.4403,104.6833,1507.5,27.8,17.6,54,0.0,191,3.6,48.8
59255,23.55,110.4167,83.0,29.9,23.6,69,0.0,338,2.9,31.1
59417,22.3333,106.85,128.8,31.9,24.0,63,0.0,198,1.0,31.8
57584,29.3806,113.0878,53.0,25.9,21.6,77,0.0,9,2.8,24.9
59855,19.2089,110.4819,23.3,32.7,24.7,63,0.0,42,2.8,44.5
59102,24.95,115.65,303.9,30.6,23.3,65,0.0,26,6.0,36.6
59094,24.3483,114.1133,184.1,25.4,24.1,93,0.0,84,2.1,26.0
58560,29.05,120.4333,304.5,24.1,22.9,93,0.0,353,1.1,25.4
59124,24.5167,117.3833,53.7,36.5,23.4,47,0.0,186,1.1,53.3
57814,26.4167,106.2667,1298.2001,29.3,14.3,40,0.0,136,2.6,34.0
59653,21.9425,110.8592,77.0,27.2,25.7,92,0.0,154,0.7,26.8
59205,23.6325,105.6286,685.8,30.0,20.6,57,0.0,132,1.8,44.5
56675,26.65,102.5833,1694.5,23.1,16.2,65,0.0,273,1.8,33.9
57512,29.9667,106.2667,364.5,26.0,20.6,72,0.0,346,5.1,26.1
57907,25.0833,104.9,1299.6,29.0,16.9,48,0.0,79,1.7,46.1
59631,21.7833,108.35,32.4,30.3,26.7,81,0.0,264,0.7,30.2
56371,29.8878,102.2131,1403.2001,19.0,19.0,100,0.0,227,2.1,19.4
58693,28.7167,115.8333,40.0,33.9,24.5,58,0.0,8,3.7,54.5
59488,22.275,113.5669,51.4,26.8,23.0,80,0.0,278,5.1,26.5
57975,25.3833,112.2,277.0,25.1,19.9,73,0.0,89,0.3,24.0
57518,29.3333,106.5,506.1,24.1,20.6,81,0.0,290,2.7,23.8
59456,22.3469,110.925,141.4,29.1,26.1,84,1.5,295,1.7,32.3
57614,28.3331,106.2164,1180.2001,21.5,20.7,95,0.0,281,2.7,22.8
56996,23.1258,104.7014,1093.4,29.0,18.5,53,0.0,107,4.4,46.7
59477,22.2658,112.2306,69.3,26.3,25.7,97,0.0,273,1.3,26.8
58648,28.0,119.6333,246.8,33.3,20.5,47,0.0,28,2.6,42.1
58754,27.3333,120.2,36.2,29.9,23.8,70,0.0,187,1.0,34.9
59663,21.8453,111.9783,90.3,27.9,24.9,84,0.0,314,4.4,27.3
58607,28.5667,115.9667,31.9,33.1,24.0,59,0.0,79,5.7,44.7
56498,28.1542,104.5042,549.0,29.3,20.2,58,0.0,31,2.4,46.6
56593,28.595,104.9456,418.0,23.5,22.3,93,0.1,999017,0.1,24.2
57736,27.7161,108.8492,493.7,24.4,21.7,85,0.0,201,1.7,24.6
59471,22.9414,112.0525,101.4,32.6,24.6,63,0.0,78,2.6,34.9
57643,29.0078,109.8383,268.2,24.0,22.4,91,0.0,256,1.4,25.3
58633,29.0,118.9,82.4,35.1,22.1,47,0.0,165,2.7,52.7
57671,28.85,112.3667,37.0,28.8,21.8,66,0.0,342,3.5,26.2
56670,26.9167,102.1167,1136.9,18.6,18.4,99,0.0,338,0.8,18.2
57636,28.5644,108.5042,503.2,34.0,19.7,43,0.0,354,2.8,48.1
58568,29.1167,121.3833,34.5,32.5,23.4,59,0.0,346,7.8,38.5
56688,26.1019,103.1669,1263.8,22.6,15.5,64,0.0,71,1.7,22.6
58562,29.8,121.5,6.2,30.2,27.2,84,0.1,27,6.5,35.0
59417,22.3333,106.85,128.8,26.3,24.0,87,0.0,204,0.9,26.8
59847,19.2667,109.05,98.1,28.8,25.6,83,0.0,158,2.1,31.2
59851,19.6672,110.3378,53.3,27.5,25.3,88,0.0,148,1.4,27.8
57749,27.5653,110.0036,257.8,24.5,21.6,84,0.0,131,1.1,30.9
59107,24.1142,115.2758,179.6,30.1,25.1,75,0.0,352,2.3,39.7
59071,24.7322,112.2778,174.3,25.3,22.0,82,0.0,186,1.4,26.2
56781,25.5203,103.2667,1865.8,16.9,15.1,89,0.0,196,1.3,18.0
57881,26.7139,113.2586,101.8,32.8,22.0,53,0.0,268,2.9,55.3
57545,29.5278,109.4208,502.8,31.0,20.6,54,0.0,124,2.3,40.3
57666,28.5061,112.1711,136.9,23.2,23.0,99,0.0,7,0.8,22.8
56595,27.4142,104.8736,1645.2001,17.9,17.9,100,0.0,100,0.3,20.7
56499,28.3833,104.7833,368.2,23.6,22.9,96,2.1,999017,0.0,25.0
58707,27.2167,115.1333,66.2,34.1,23.2,53,0.0,360,5.3,41.8
57822,26.9,107.9,825.0,31.0,17.3,44,0.0,116,3.5,52.6
57806,26.25,105.9,1431.1,26.1,16.1,54,0.0,192,3.0,37.0
59246,23.6,109.6667,70.0,33.3,23.6,57,0.0,275,3.3,51.9
57657,28.2269,110.2058,186.0,24.4,22.7,90,0.0,38,2.2,25.4
56582,27.7475,103.8928,1176.2001,23.0,19.8,82,0.0,335,2.5,24.7
58565,29.7,121.3833,41.5,30.3,24.7,72,0.0,2,5.8,32.3
56976,23.2286,102.8214,312.3,26.2,20.8,72,0.0,283,0.8,27.0
59082,24.6667,113.6,121.3,24.7,24.0,96,0.0,143,1.9,25.2
57698,28.1,114.4333,122.5,32.3,21.2,52,0.0,135,2.5,37.1
58736,27.3767,118.8247,262.4,25.4,22.9,86,0.0,352,1.4,25.8
58556,29.6,120.8167,104.3,26.0,24.6,92,0.0,283,2.1,24.6
57712,27.7328,106.9494,983.5,29.4,20.0,57,0.0,183,2.0,50.2
57519,29.1667,107.1167,698.8,27.7,20.3,64,0.0,51,2.4,26.7
57574,29.3517,112.4317,40.3,26.8,21.3,72,0.0,336,2.6,25.9
57625,28.5364,107.4583,816.4,31.3,19.0,48,0.0,74,2.6,45.5
57899,26.8167,114.8833,103.4,31.3,22.3,59,0.0,319,2.9,35.3
59940,18.7494,109.1639,155.0,25.1,24.1,94,0.0,258,0.9,26.4
58601,28.7167,115.35,80.4,23.6,22.2,92,0.0,336,0.4,27.6
56569,27.4167,102.1833,1380.0,21.6,17.6,78,0.0,163,3.3,20.3
58934,25.3328,118.2722,183.8,34.1,23.8,55,0.0,360,2.0,38.9
59131,24.9667,118.3667,172.8,30.1,23.3,67,0.0,118,3.3,29.1
59059,24.1833,110.8,105.8,26.1,23.2,84,0.0,102,1.8,26.3
59268,23.2597,111.5431,70.6,27.7,25.3,87,0.0,294,1.0,28.6
56487,28.3333,103.1333,1943.9,20.6,16.4,77,0.0,11,3.6,20.1
58905,25.9667,115.4167,133.2,34.6,23.0,51,0.0,338,5.6,42.1
59673,21.7358,112.7731,21.9,27.6,25.4,88,0.0,46,1.4,27.0
57518,29.3333,106.5,506.1,30.4,20.0,54,0.0,312,3.2,36.0
57773,27.8756,112.8275,63.8,31.3,20.9,54,0.0,11,6.2,37.0
56898,24.1836,102.4075,1600.0,14.3,13.5,95,0.0,270,1.7,14.5
59025,24.5333,107.3833,248.8,22.9,21.5,92,0.0,357,2.4,22.7
57814,26.4167,106.2667,1298.2001,21.4,18.8,85,0.0,32,1.2,22.6
59270,23.9397,112.1903,107.2,32.4,25.4,67,0.0,345,1.3,36.5
59478,22.2472,112.7858,33.1,28.4,26.7,91,0.0,999017,0.0,31.8
59848,19.2333,109.4333,215.6,23.9,23.4,97,0.0,238,0.7,26.8
56390,29.6667,104.0667,404.4,23.7,22.5,93,0.0,337,0.8,24.0
59631,21.7833,108.35,32.4,26.6,26.1,97,0.0,57,1.1,25.9
59488,22.275,113.5669,51.4,32.9,26.1,68,0.0,95,4.5,54.7
59310,23.77,116.1744,45.3,35.8,23.4,49,0.0,257,1.4,55.1
59654,21.6331,110.3033,29.3,35.6,25.4,56,0.0,10,4.6,46.0
58659,28.0333,120.65,28.3,27.6,22.8,75,0.0,332,1.1,25.5
58927,25.05,117.0167,376.0,30.6,24.7,71,0.0,252,3.1,30.9
58626,28.3167,117.2333,60.8,26.1,24.5,91,0.0,261,2.9,26.0
56879,24.19,102.9094,1702.6,26.4,14.2,47,0.0,150,2.5,33.0
57851,26.4603,110.8344,346.1,32.0,17.5,42,0.0,33,2.2,35.9
57807,26.2167,105.4631,1407.3,18.6,16.6,88,0.0,333,2.6,17.9
59838,19.1,108.6167,7.6,27.0,25.0,89,0.0,90,1.7,27.6
59087,23.8814,113.5228,97.2,25.0,24.9,100,0.0,103,1.3,25.0
57964,25.4833,111.15,263.1,21.7,20.9,95,0.0,249,1.1,23.6
58942,25.6725,119.3792,75.0,33.8,21.9,50,0.0,146,1.7,37.2
57860,27.0,111.2833,283.3,28.4,21.2,65,0.0,223,2.4,44.1
58566,29.3833,121.9167,4.5,29.7,24.1,72,0.0,354,8.4,30.7
59462,22.71,111.6,60.0,29.2,24.5,76,0.7,357,2.9,29.9
57575,29.5364,112.5981,49.5,31.9,19.5,48,0.0,347,3.6,41.2
59215,23.3333,106.6333,680.0,23.3,19.7,80,0.0,214,1.2,23.0
57646,28.6244,109.9661,302.1,32.4,21.9,54,0.0,177,1.1,40.5
57927,24.9667,107.1833,287.3,34.5,22.2,49,0.0,221,0.7,38.7
59205,23.6325,105.6286,685.8,31.7,19.7,49,0.0,68,3.4,40.2
57866,26.2258,111.6167,172.6,31.0,18.7,48,0.0,60,3.3,28.5
58523,29.9333,117.9333,227.5,32.9,24.1,60,0.0,166,2.4,52.2
57522,29.7333,107.2667,372.8,31.9,20.5,51,0.0,360,3.4,40.5
59229,23.1667,107.7,125.7,36.7,18.3,34,0.0,68,2.4,49.0
57960,25.9333,111.0667,195.6,27.9,20.2,63,0.0,37,2.7,26.3
58659,28.0333,120.65,28.3,27.8,23.2,76,0.0,290,2.0,27.8
57778,27.0914,112.9464,70.3,28.4,21.4,66,0.0,91,1.5,29.2
58845,26.5,119.55,78.5,24.7,23.5,93,0.0,309,3.1,24.6
58912,25.7167,116.7333,404.0,23.0,22.8,99,0.0,301,0.7,23.4
59948,18.2244,109.5897,419.4,29.6,24.9,76,0.0,231,4.1,42.5
57947,25.2333,109.4,161.5,26.1,22.2,79,0.0,88,1.0,25.2
59941,18.7667,109.5167,328.5,24.6,23.4,93,0.0,282,0.5,24.7
57749,27.5653,110.0036,257.8,32.8,21.3,51,0.0,38,4.7,55.6
58606,28.5833,115.9,47.2,29.1,24.2,75,0.0,56,0.8,28.4
58933,26.9167,118.9833,869.5,30.0,19.1,52,0.0,343,7.0,35.0
57688,28.1561,113.6306,101.1,29.2,20.4,59,0.0,344,0.8,28.1
59473,22.7372,112.9811,47.3,30.9,25.4,73,0.0,359,2.8,39.3
58549,29.1167,119.65,62.6,27.2,23.7,81,0.0,287,3.2,27.8
59501,22.8,115.3667,16.7,30.2,27.5,86,0.0,196,4.1,30.7
57766,27.1833,111.45,311.0,32.6,20.8,50,0.0,5,4.4,42.0
57642,28.6808,109.6481,438.1,22.5,21.3,93,0.0,6,0.4,26.6
59441,22.8,109.25,88.7,32.4,24.4,63,0.0,281,1.3,34.0
59241,23.9833,109.7,124.3,24.3,23.1,93,0.0,233,0.6,24.8
59632,21.9833,108.6,49.2,35.5,23.1,49,0.0,28,3.5,54.8
59090,24.9611,114.0467,143.9,25.8,24.5,93,0.1,122,0.5,26.1
59462,22.71,111.6,60.0,26.3,25.0,93,0.0,137,0.9,25.5
56383,29.8333,103.8667,455.2,26.4,22.0,77,0.0,60,1.2,25.6
58566,29.3833,121.9167,4.5,29.2,24.7,77,0.0,356,8.1,32.6
59656,21.4058,110.81,27.3,28.0,26.5,92,0.0,350,2.1,31.1
58718,27.2167,116.5333,111.5,27.3,24.9,87,0.0,98,2.6,32.4
59125,24.3833,117.3,108.5,35.5,24.4,53,0.0,225,5.4,56.3
58693,28.7167,115.8333,40.0,29.1,22.6,68,0.0,8,2.0,27.1
59298,23.0711,114.3744,108.5,34.4,24.0,55,0.0,15,0.9,34.9
58824,26.4,117.15,357.4,34.2,22.9,52,0.0,298,2.8,49.6
57894,26.5833,114.1667,843.0,28.2,20.7,64,0.0,11,1.2,37.0
59319,23.4308,116.8361,4.1,30.0,24.8,74,0.0,276,1.3,28.9
57505,29.4167,105.5833,338.0,25.7,20.3,72,0.0,317,1.4,38.0
57975,25.3833,112.2,277.0,23.6,20.5,83,0.0,99,1.6,24.6
58936,25.3667,118.7,77.7,26.4,23.9,86,0.0,999017,0.1,25.4
59058,24.2,110.5167,181.9,26.2,22.1,78,0.0,304,1.5,26.3
59099,24.4631,114.9419,207.9,34.4,23.1,52,0.0,349,5.9,37.9
57731,27.9311,108.245,574.9,27.7,19.5,61,0.0,250,0.8,28.8
57640,28.5772,109.4567,341.0,26.1,22.8,82,0.0,90,0.8,24.4
59312,23.6686,116.6989,60.7,26.7,24.5,88,0.0,358,3.7,25.2
57866,26.2258,111.6167,172.6,28.1,22.1,70,0.0,179,1.6,37.6
57900,25.8333,105.2167,1552.7001,20.8,16.0,74,0.0,214,3.0,17.9
58737,27.05,118.3167,154.9,29.5,23.7,71,0.0,357,0.9,29.7
58544,29.4833,119.2667,88.9,26.3,23.8,86,0.0,247,5.2,25.9
57796,27.8333,114.8833,189.3,30.7,24.1,68,0.0,287,4.4,47.5
58818,26.2333,116.6333,358.9,28.4,22.6,71,0.0,258,2.7,36.4
59287,23.21,113.4822,70.7,34.5,25.0,58,0.0,40,2.4,52.6
56475,28.65,102.5167,1659.5,20.6,18.9,90,0.0,74,1.6,20.0
56479,28.0,102.85,2132.4001,17.7,16.4,92,0.0,155,1.3,18.8
58748,27.1,119.65,50.5,29.0,23.0,70,0.0,323,3.5,33.0
57857,26.3667,110.3167,477.7,31.3,19.0,48,0.0,346,4.8,50.3
57874,26.4086,112.3942,116.6,28.9,21.1,63,0.0,273,3.4,39.1
56882,24.9086,102.8258,1976.6,25.2,11.4,42,0.0,283,2.0,37.0
58648,28.0,119.6333,246.8,24.8,22.7,88,0.0,999017,0.0,26.0
57962,26.0322,111.6567,205.0,27.2,19.8,64,0.0,169,3.7,25.7
56586,27.3517,103.7189,1949.5,17.5,15.8,90,0.0,158,2.2,19.1
59298,23.0711,114.3744,108.5,27.9,26.0,90,0.0,141,0.6,28.5
59848,19.2333,109.4333,215.6,25.9,24.7,93,0.6,219,0.8,30.4
56982,23.7172,103.285,1195.5,24.2,17.7,67,0.0,313,1.6,38.0
58752,27.7914,120.6503,37.6,33.9,23.0,53,0.0,316,5.8,40.2
58745,27.6167,119.0833,400.8,24.6,21.5,83,0.0,148,0.8,24.6
56586,27.3517,103.7189,1949.5,26.0,14.1,48,0.0,355,2.2,27.6
57834,26.6833,108.3,641.3,25.7,19.4,68,0.0,16,1.0,35.3
58619,27.9,116.2667,73.7,26.6,26.1,97,18.6,331,2.1,27.9
57816,26.5897,106.7275,1227.3,22.9,16.5,67,0.0,96,1.5,22.0
59284,23.4203,113.2367,38.9,26.8,26.6,99,0.0,59,0.9,28.6
57623,28.8792,107.6,685.6,23.0,21.3,90,0.0,132,0.7,23.6
56569,27.4167,102.1833,1380.0,26.7,19.8,66,0.0,129,8.5,36.1
58614,28.4,116.2833,67.2,28.7,25.5,83,0.0,129,4.4,28.8
59644,21.45,109.1333,12.8,31.0,24.4,68,0.0,105,1.7,31.8
59469,22.1667,111.7833,37.7,34.6,23.6,53,0.0,18,3.7,42.6
58642,28.8833,119.8,105.1,30.4,22.8,64,0.0,278,3.9,35.3
56882,24.9086,102.8258,1976.6,19.2,15.5,79,0.0,299,1.6,34.2
58520,29.8678,117.6922,191.0,23.4,22.2,93,0.0,295,0.5,25.6
56975,23.3667,102.4333,974.5,25.5,18.2,64,0.0,293,3.9,37.1
58751,27.6667,120.5667,254.0,27.6,20.9,67,0.0,344,5.3,23.7
58933,26.9167,118.9833,869.5,21.2,19.3,89,0.0,306,2.1,20.1
58608,27.9833,115.55,66.2,27.6,24.7,84,0.0,999017,0.2,26.2
58560,29.05,120.4333,304.5,23.4,22.7,96,0.1,119,0.8,24.4
59211,23.9,106.6,174.7,30.8,23.5,65,0.0,317,2.2,48.8
58903,25.9167,116.0167,289.8,26.9,24.0,84,0.0,62,1.3,26.5
59106,24.5625,115.8706,200.8,25.7,24.1,91,0.0,283,1.0,31.5
57955,25.6167,110.6667,224.0,26.8,20.6,69,0.0,224,1.7,26.5
57799,27.05,114.9167,71.2,26.2,24.2,89,0.0,13,1.3,26.5
59298,23.0711,114.3744,108.5,26.5,25.0,92,0.0,92,0.9,25.9
57871,26.9742,112.3669,90.8,24.8,21.9,84,0.0,19,1.7,25.7
57910,25.7667,106.0833,1197.6,21.6,19.3,87,0.0,163,0.7,24.1
57752,27.9167,110.6,204.0,27.2,23.7,81,0.0,95,1.0,27.5
58510,29.6833,116.2167,35.2,28.7,24.9,80,0.0,324,7.9,31.6
58918,25.05,116.4167,198.0,32.9,23.8,59,0.0,312,4.4,41.2
59843,19.7369,110.0164,31.4,29.1,26.3,85,0.0,351,1.0,32.4
58823,26.8,117.8,175.2,25.3,23.5,90,0.0,248,0.8,26.9
59057,24.1333,110.1833,830.9,19.5,19.3,99,0.0,999017,0.1,18.3
56885,24.4,103.45,1415.5,17.3,16.3,94,0.0,309,1.3,16.5
58656,28.0667,120.9667,60.8,30.0,21.9,62,0.0,327,3.3,29.1
58752,27.7914,120.6503,37.6,32.5,22.3,55,0.0,325,1.7,31.3
57807,26.2167,105.4631,1407.3,19.9,16.5,81,0.0,314,2.0,19.2
59022,24.9833,107.55,749.5,24.6,17.1,63,0.0,320,0.8,22.5
56688,26.1019,103.1669,1263.8,18.4,16.7,90,0.0,230,1.3,20.7
58502,29.6667,116.0167,74.8,26.6,22.4,78,0.0,247,3.6,25.4
59313,23.6794,116.9861,44.7,26.6,25.0,91,0.0,4,0.8,27.3
58548,29.2167,119.4833,50.2,32.2,22.6,57,0.0,45,5.1,51.4
58731,27.9167,118.5333,276.9,33.5,20.6,47,0.0,329,7.6,42.5
56386,29.5647,103.7553,424.2,24.3,24.1,99,0.0,307,0.9,24.6
57844,26.5139,109.2556,476.2,27.3,18.3,58,0.0,999017,0.0,27.0
57606,28.1333,106.8333,972.0,23.5,20.2,82,0.0,155,1.7,23.2
57965,25.5336,111.5961,192.2,30.8,21.6,58,0.0,74,4.1,46.3
57956,25.4281,110.3397,191.0,33.3,20.5,47,0.0,84,6.0,40.7
57663,28.9203,111.9583,31.9,27.3,23.5,80,0.0,347,2.7,29.6
59074,24.5728,112.0728,300.6,31.7,22.4,58,0.0,16,2.7,39.9
59481,22.9619,113.3628,66.6,34.2,23.8,55,0.0,40,3.2,32.6
58742,28.1,119.5667,163.0,34.3,21.7,48,0.0,61,4.3,55.2
57571,29.6592,112.4125,37.4,32.5,18.3,43,0.0,352,4.9,47.6
57973,25.7494,112.7247,329.1,30.5,17.6,46,0.0,11,3.6,27.6
